date,bergen_temp_mean,paris_temp_mean,bergen_temp_min,paris_temp_min,bergen_temp_max,paris_temp_max,bergen_precip_mm,paris_precip_mm,bergen_snowfall_mm,paris_snowfall_mm,bergen_sunshine_hours,paris_sunshine_hours,extreme
2023-07-03,13.1,19.3,11.9,14.4,14.3,24.6,25.6,0.3,0.0,0.0,1.7,11.6,False
2023-07-04,12.5,17.8,10.1,12.4,15.2,22.3,0.7,6.3,0.0,0.0,16.86,8.96,False
2023-07-05,13.1,17.0,8.0,11.6,16.7,21.2,0.0,0.7,0.0,0.0,14.2,15.25,False
2023-07-06,13.4,18.9,10.3,12.2,15.6,25.5,3.6,0.1,0.0,0.0,7.84,14.06,False
2023-07-07,14.5,22.6,10.9,13.8,17.4,30.0,0.2,0.0,0.0,0.0,7.46,15.6,False
2023-07-08,17.9,26.1,13.3,19.7,22.2,32.5,0.0,0.5,0.0,0.0,17.14,15.47,False
2023-07-09,19.8,23.3,13.1,19.9,25.0,27.4,0.0,4.4,0.0,0.0,16.94,14.21,False
2023-07-10,16.1,23.0,13.9,15.9,18.8,28.9,7.5,0.0,0.0,0.0,0.63,15.45,False
2023-07-11,15.2,24.5,12.9,16.4,18.2,31.5,18.4,0.2,0.0,0.0,3.59,14.44,False
2023-07-12,14.5,21.0,12.6,17.3,16.5,24.8,13.1,4.4,0.0,0.0,13.73,13.47,False
2023-07-13,13.1,20.1,11.9,15.9,14.2,24.0,41.8,0.3,0.0,0.0,3.1,10.9,False
2023-07-14,13.6,22.8,8.4,14.8,17.4,30.5,0.8,0.0,0.0,0.0,16.19,12.53,False
2023-07-15,14.9,22.9,10.8,20.0,19.5,25.2,11.1,6.4,0.0,0.0,2.43,11.15,False
2023-07-16,14.2,20.3,12.6,15.5,18.4,25.0,57.1,0.0,0.0,0.0,5.46,14.09,False
2023-07-17,12.4,19.6,10.6,13.7,14.6,24.5,26.3,0.0,0.0,0.0,1.34,13.21,False
2023-07-18,11.0,21.5,9.7,13.6,12.6,28.2,15.4,0.0,0.0,0.0,2.16,15.05,False
2023-07-19,10.1,20.6,9.1,16.3,11.4,24.0,17.4,0.0,0.0,0.0,0.0,13.77,False
2023-07-20,11.6,19.9,9.7,13.4,14.8,25.6,20.8,0.1,0.0,0.0,8.98,9.13,False
2023-07-21,12.0,19.3,9.5,14.9,14.4,24.1,2.2,2.4,0.0,0.0,11.17,10.13,False
2023-07-22,12.7,19.6,8.6,12.6,16.2,25.5,5.9,0.0,0.0,0.0,15.11,11.21,False
2023-07-23,14.2,19.8,9.6,16.9,18.1,23.9,1.9,6.9,0.0,0.0,16.55,1.98,False
2023-07-24,14.4,19.3,9.8,16.9,18.5,23.2,1.7,15.7,0.0,0.0,10.84,12.52,False
2023-07-25,13.3,17.0,11.5,14.6,15.3,19.9,9.0,17.8,0.0,0.0,0.18,8.24,False
2023-07-26,14.0,17.5,9.2,11.7,18.8,23.0,1.0,0.1,0.0,0.0,14.34,12.23,False
2023-07-27,14.2,19.3,10.6,17.4,17.8,22.7,1.0,10.0,0.0,0.0,13.41,2.11,False
2023-07-28,13.8,20.0,9.8,17.7,17.1,24.0,0.1,9.1,0.0,0.0,12.6,5.16,False
2023-07-29,15.1,19.7,9.6,16.6,19.7,23.5,0.0,4.2,0.0,0.0,13.9,9.55,False
2023-07-30,14.5,18.7,12.6,14.1,17.5,22.5,9.3,0.4,0.0,0.0,7.0,7.88,False
2023-07-31,14.4,19.2,9.5,16.5,17.6,22.3,1.5,11.6,0.0,0.0,13.4,4.24,False
2023-08-01,14.7,18.6,10.6,15.6,19.0,21.6,0.6,1.8,0.0,0.0,10.65,12.75,False
2023-08-02,15.7,19.5,12.8,16.8,18.5,23.1,0.4,24.6,0.0,0.0,13.4,7.44,False
2023-08-03,15.1,17.1,12.2,15.8,18.8,19.2,2.7,9.1,0.0,0.0,10.16,4.61,False
2023-08-04,13.5,17.2,10.9,14.0,15.8,20.9,0.5,2.7,0.0,0.0,8.46,12.41,False
2023-08-05,12.8,15.8,10.4,12.1,15.2,19.2,0.3,4.8,0.0,0.0,7.91,7.69,False
2023-08-06,13.8,16.0,8.1,13.1,18.0,19.0,1.5,1.8,0.0,0.0,10.6,14.0,False
2023-08-07,12.4,16.5,9.6,11.9,15.8,21.0,8.2,0.5,0.0,0.0,0.41,12.99,False
2023-08-08,10.1,18.3,9.4,13.4,10.5,22.7,43.8,0.5,0.0,0.0,0.0,5.32,False
2023-08-09,9.9,19.4,9.3,16.1,11.1,23.0,16.6,0.2,0.0,0.0,0.0,6.45,False
2023-08-10,10.5,19.9,9.3,13.6,11.9,25.7,9.2,0.0,0.0,0.0,0.0,13.06,False
2023-08-11,13.5,21.3,9.4,16.6,18.0,26.9,2.4,3.6,0.0,0.0,11.16,9.41,False
2023-08-12,15.6,21.3,13.4,18.8,19.6,25.2,3.8,9.0,0.0,0.0,8.2,8.7,False
2023-08-13,14.4,19.4,11.9,15.5,17.6,23.2,10.1,0.0,0.0,0.0,5.84,11.28,False
2023-08-14,14.5,20.4,12.4,14.9,18.1,27.0,2.8,0.0,0.0,0.0,8.92,13.48,False
2023-08-15,14.1,20.2,12.2,16.0,16.6,24.0,18.7,0.8,0.0,0.0,0.79,13.96,False
2023-08-16,13.9,20.7,11.1,15.8,15.9,25.9,1.9,0.1,0.0,0.0,4.61,12.99,False
2023-08-17,14.8,22.0,10.2,16.7,19.5,27.5,0.0,0.7,0.0,0.0,10.92,13.01,False
2023-08-18,17.6,23.7,12.4,17.5,22.8,30.8,0.3,0.5,0.0,0.0,14.67,11.58,False
2023-08-19,17.3,23.7,12.1,20.1,23.8,27.0,2.8,6.9,0.0,0.0,6.01,9.79,False
2023-08-20,16.7,22.9,14.2,16.9,19.9,29.2,9.5,0.3,0.0,0.0,12.49,12.25,False
2023-08-21,15.2,21.7,13.3,16.1,18.6,27.2,22.8,0.0,0.0,0.0,11.54,13.34,False
2023-08-22,14.8,22.8,13.0,15.9,18.9,29.5,5.7,0.0,0.0,0.0,5.7,13.6,False
2023-08-23,13.6,24.1,11.0,17.4,14.9,30.5,19.7,0.0,0.0,0.0,6.94,13.01,False
2023-08-24,13.2,22.6,8.2,19.4,17.3,26.2,1.3,14.0,0.0,0.0,10.55,5.97,False
2023-08-25,14.1,20.2,11.8,17.2,17.2,22.5,3.7,26.7,0.0,0.0,7.11,2.62,False
2023-08-26,13.8,17.5,11.1,13.9,17.1,21.4,3.5,0.5,0.0,0.0,9.66,11.33,False
2023-08-27,12.6,16.2,11.9,12.0,13.4,20.9,25.6,0.6,0.0,0.0,0.0,13.19,False
2023-08-28,12.5,16.4,10.6,13.1,14.8,20.9,7.3,2.3,0.0,0.0,4.81,9.35,False
2023-08-29,12.5,15.8,10.3,10.6,15.3,20.7,3.2,1.0,0.0,0.0,8.35,12.37,False
2023-08-30,12.9,16.3,8.9,12.9,17.9,20.0,3.6,1.3,0.0,0.0,12.95,9.69,False
2023-08-31,13.4,15.5,7.5,12.4,18.4,18.6,0.0,7.3,0.0,0.0,13.33,0.79,False
2023-09-01,13.1,19.0,10.0,16.4,17.3,23.0,0.0,3.2,0.0,0.0,10.54,6.57,False
2023-09-02,11.2,21.0,7.9,15.2,14.4,27.0,0.3,0.8,0.0,0.0,7.17,12.7,False
2023-09-03,12.2,23.0,9.9,17.2,14.4,29.6,21.6,0.0,0.0,0.0,0.0,12.21,False
2023-09-04,15.1,22.6,13.9,16.8,17.8,29.0,2.8,0.0,0.0,0.0,4.0,12.4,False
2023-09-05,14.0,24.5,9.4,17.3,16.4,31.9,12.3,0.0,0.0,0.0,7.65,12.63,False
2023-09-06,12.7,24.1,7.1,16.8,18.8,32.0,0.0,0.0,0.0,0.0,12.13,12.54,False
2023-09-07,15.8,22.8,11.4,14.7,20.4,30.6,0.7,0.0,0.0,0.0,6.55,12.45,False
2023-09-08,18.2,25.5,14.4,17.7,22.4,33.8,0.0,0.0,0.0,0.0,12.0,12.37,False
2023-09-09,16.9,25.9,13.8,18.5,21.2,34.0,4.5,0.0,0.0,0.0,10.25,12.28,False
2023-09-10,15.3,26.2,14.4,19.4,16.1,33.7,12.2,0.0,0.0,0.0,0.0,12.19,False
2023-09-11,15.2,22.5,12.5,18.6,16.5,26.5,42.6,0.9,0.0,0.0,0.0,11.46,False
2023-09-12,11.1,18.7,8.5,16.3,14.1,20.4,2.9,27.4,0.0,0.0,9.1,1.0,False
2023-09-13,9.4,18.7,7.0,16.2,12.2,21.6,0.0,0.8,0.0,0.0,12.14,12.03,False
2023-09-14,9.4,18.6,5.8,13.3,11.9,23.4,9.7,0.1,0.0,0.0,1.96,12.0,False
2023-09-15,11.7,19.2,10.1,12.7,14.8,26.0,6.2,0.0,0.0,0.0,5.15,12.05,False
2023-09-16,10.3,19.2,8.2,13.4,12.4,24.5,3.1,0.0,0.0,0.0,3.73,9.03,False
2023-09-17,10.3,20.2,5.7,17.1,15.9,24.3,0.0,3.2,0.0,0.0,11.06,6.47,False
2023-09-18,13.0,18.9,9.1,16.2,18.4,23.4,10.2,9.2,0.0,0.0,0.0,8.66,False
2023-09-19,10.7,17.0,7.6,12.6,13.6,21.1,32.7,0.8,0.0,0.0,7.3,6.3,False
2023-09-20,11.1,19.9,7.7,16.2,14.9,23.8,36.1,0.1,0.0,0.0,0.0,10.6,False
2023-09-21,13.1,17.2,11.6,14.1,14.8,20.6,17.8,19.0,0.0,0.0,5.09,2.78,False
2023-09-22,12.1,13.2,10.5,11.0,14.4,16.5,2.4,8.1,0.0,0.0,9.1,7.12,False
2023-09-23,10.3,13.4,7.2,10.1,12.1,17.2,10.4,0.3,0.0,0.0,7.22,11.42,False
2023-09-24,10.0,13.4,5.8,7.4,13.6,19.9,3.6,0.0,0.0,0.0,4.41,11.54,False
2023-09-25,13.4,15.8,11.8,8.9,15.6,22.8,27.0,0.0,0.0,0.0,4.39,11.17,False
2023-09-26,14.2,17.5,12.1,12.6,17.2,23.6,1.7,0.0,0.0,0.0,8.4,9.86,False
2023-09-27,12.9,18.6,10.9,12.1,14.9,25.0,12.4,0.0,0.0,0.0,6.18,5.54,False
2023-09-28,12.7,18.7,10.4,14.4,15.6,21.6,16.5,0.0,0.0,0.0,1.09,10.0,False
2023-09-29,11.8,18.7,10.4,12.8,13.1,21.5,21.1,0.1,0.0,0.0,3.26,8.23,False
2023-09-30,10.7,14.9,9.6,9.2,12.6,21.9,36.2,0.0,0.0,0.0,2.23,9.7,False
2023-10-01,10.5,17.7,7.2,12.0,12.4,25.6,6.8,0.0,0.0,0.0,6.0,11.0,False
2023-10-02,11.0,19.2,8.9,12.8,14.0,27.0,8.1,0.0,0.0,0.0,8.0,11.0,False
2023-10-03,10.0,18.0,8.6,12.2,13.2,21.7,24.0,7.2,0.0,0.0,8.4,7.64,False
2023-10-04,8.9,13.5,7.6,8.6,10.4,18.8,26.6,0.0,0.0,0.0,4.33,10.84,False
2023-10-05,8.8,13.5,5.7,8.9,11.6,18.9,0.7,0.0,0.0,0.0,10.08,10.31,False
2023-10-06,9.6,14.1,7.4,7.9,12.6,21.4,31.3,0.0,0.0,0.0,1.65,10.96,False
2023-10-07,6.3,15.7,3.7,9.6,8.9,24.0,0.0,0.0,0.0,0.0,9.86,10.94,False
2023-10-08,5.1,17.5,1.9,10.1,8.4,25.6,0.0,0.0,0.0,0.0,7.28,10.91,False
2023-10-09,5.6,16.7,2.6,9.9,8.9,24.4,0.1,0.0,0.0,0.0,6.72,10.89,False
2023-10-10,9.7,18.0,6.9,10.5,12.9,27.4,26.5,0.0,0.0,0.0,0.0,10.77,False
2023-10-11,8.1,17.8,6.4,10.9,11.1,24.8,16.8,0.0,0.0,0.0,3.99,10.84,False
2023-10-12,7.4,18.8,5.7,15.9,8.8,22.1,8.3,2.4,0.0,0.0,7.2,4.71,False
2023-10-13,7.8,20.6,5.9,17.0,9.2,25.1,16.2,0.0,0.0,0.0,0.0,6.77,False
2023-10-14,6.0,13.8,4.0,10.2,8.2,18.7,23.2,1.6,4.2,0.0,2.94,7.93,False
2023-10-15,4.3,10.1,2.2,7.1,5.5,13.5,11.4,0.0,6.3,0.0,5.9,10.18,False
2023-10-16,4.4,8.2,1.5,4.0,7.9,13.1,7.7,0.0,0.0,0.0,0.12,10.32,False
2023-10-17,7.9,10.5,3.9,4.6,9.9,15.9,11.0,0.0,0.0,0.0,6.0,6.63,False
2023-10-18,5.7,15.2,3.0,11.4,9.4,19.0,0.0,7.8,0.0,0.0,8.0,0.6,False
2023-10-19,3.0,16.9,1.1,14.4,6.8,20.9,0.0,3.6,0.0,0.0,9.08,5.0,False
2023-10-20,2.5,14.9,1.1,13.1,4.9,17.5,0.0,6.5,0.0,0.0,9.0,4.46,False
2023-10-21,3.6,12.9,1.3,10.8,5.6,15.1,0.0,6.9,0.0,0.0,5.0,2.53,False
2023-10-22,6.7,12.8,4.2,8.6,9.9,16.5,0.0,3.0,0.0,0.0,2.07,9.67,False
2023-10-23,6.9,10.0,3.7,7.3,9.4,11.9,1.4,4.5,0.0,0.0,1.99,0.0,False
2023-10-24,5.1,12.5,1.5,10.4,10.3,15.9,0.0,1.9,0.0,0.0,8.31,8.0,False
2023-10-25,4.0,12.8,0.9,11.0,9.4,15.1,0.0,14.7,0.0,0.0,8.89,3.35,False
2023-10-26,2.1,13.0,-1.9,10.1,6.2,15.9,0.0,14.8,0.0,0.0,8.85,4.51,False
2023-10-27,1.2,12.1,-3.0,9.7,5.4,15.2,0.0,5.4,0.0,0.0,8.8,5.61,False
2023-10-28,2.4,12.3,-0.3,9.9,5.6,14.9,0.0,5.0,0.0,0.0,5.85,3.0,False
2023-10-29,0.8,13.5,-2.0,11.4,6.8,16.1,0.0,3.8,0.0,0.0,8.68,5.69,False
2023-10-30,1.2,11.7,-1.8,9.5,6.6,12.8,0.0,9.1,0.0,0.0,8.21,0.0,False
2023-10-31,0.9,11.2,-1.8,7.8,4.4,14.9,0.0,0.5,0.0,0.0,8.34,5.3,False
2023-11-01,1.1,12.3,-1.4,11.0,4.9,13.8,1.5,2.2,0.0,0.0,6.58,2.69,False
2023-11-02,3.3,11.9,1.1,9.4,6.2,13.9,6.9,3.3,0.0,0.0,2.56,8.0,False
2023-11-03,5.9,8.2,3.8,5.7,7.6,10.8,10.7,0.1,0.7,0.0,1.07,7.02,False
2023-11-04,7.7,10.3,4.6,7.3,11.2,14.2,2.7,10.3,0.0,0.0,5.71,5.95,False
2023-11-05,4.1,11.3,-0.4,9.7,8.6,13.6,0.0,3.5,0.0,0.0,5.71,6.51,False
2023-11-06,3.3,9.9,-1.4,7.7,7.9,13.1,0.0,1.0,0.0,0.0,6.33,8.78,False
2023-11-07,2.5,9.1,-0.2,6.4,6.9,12.2,0.0,0.6,0.0,0.0,4.7,9.0,False
2023-11-08,1.0,9.1,-2.3,6.3,6.2,12.1,0.0,10.9,0.0,0.0,7.0,2.53,False
2023-11-09,2.8,10.2,1.1,8.2,6.1,12.1,8.5,5.3,7.7,0.0,6.7,6.46,False
2023-11-10,0.4,8.5,-1.8,6.3,4.5,11.5,0.0,0.6,0.0,0.0,6.66,6.99,False
2023-11-11,0.5,7.3,-2.6,4.6,4.8,11.6,0.0,0.2,0.0,0.0,6.53,8.2,False
2023-11-12,-0.8,9.1,-2.8,5.6,4.2,13.4,0.0,10.4,0.0,0.0,7.0,0.18,False
2023-11-13,0.6,14.2,-2.7,11.6,5.2,17.1,0.0,9.5,0.0,0.0,3.96,0.0,False
2023-11-14,-0.6,11.6,-2.8,10.2,3.9,13.2,0.0,2.5,0.0,0.0,7.0,0.71,False
2023-11-15,0.5,10.3,-2.9,7.9,3.1,12.7,0.4,0.2,0.0,0.0,0.01,7.95,False
2023-11-16,1.3,8.5,-3.0,6.8,3.5,10.0,0.6,12.7,0.0,0.0,0.25,0.42,False
2023-11-17,-1.3,7.9,-3.5,5.8,2.5,11.4,0.0,0.3,0.0,0.0,6.91,8.86,False
2023-11-18,-0.0,10.5,-3.8,7.9,2.5,14.2,0.5,14.6,1.4,0.0,0.18,0.0,False
2023-11-19,1.7,13.4,0.6,11.6,2.8,15.2,0.0,1.7,0.0,0.0,0.0,8.52,False
2023-11-20,1.8,10.8,0.2,9.6,4.2,12.4,0.0,4.1,0.0,0.0,2.45,4.27,False
2023-11-21,1.4,9.7,-1.5,8.2,3.7,12.1,0.6,0.5,0.0,0.0,0.0,5.03,False
2023-11-22,5.0,7.1,2.4,4.1,8.3,9.2,38.3,0.0,2.8,0.0,0.0,7.73,False
2023-11-23,3.3,10.2,0.4,6.3,5.9,13.0,16.1,0.0,64.4,0.0,2.29,0.0,False
2023-11-24,1.6,9.2,-1.0,3.2,2.8,11.4,6.5,0.5,38.5,0.0,5.44,1.55,False
2023-11-25,-1.0,4.1,-5.3,1.7,2.2,7.9,0.0,0.0,0.0,0.0,6.05,6.48,False
2023-11-26,-0.2,2.9,-4.9,-0.9,1.1,6.8,9.8,0.0,56.7,0.0,0.0,4.43,False
2023-11-27,-3.7,6.4,-6.8,4.4,0.3,9.1,1.3,5.9,9.1,0.0,5.76,0.0,False
2023-11-28,-7.4,5.0,-9.6,0.9,-4.8,7.3,0.0,0.2,0.0,0.0,4.96,7.87,False
2023-11-29,-7.0,3.5,-9.4,-0.3,-3.2,8.4,0.0,0.0,0.0,0.0,5.24,6.86,False
2023-11-30,-5.2,2.7,-6.8,-0.8,-2.2,6.7,0.0,1.7,0.0,1.4,3.4,6.6,False
2023-12-01,-6.3,2.1,-8.4,-0.4,-2.7,3.7,0.0,0.0,0.0,0.0,5.14,2.2,False
2023-12-02,-2.9,-0.9,-7.4,-3.8,0.1,3.0,3.5,0.0,24.5,0.0,1.0,7.83,False
2023-12-03,-1.9,0.5,-8.7,-2.5,0.4,4.1,2.7,0.1,18.9,0.7,0.54,3.73,False
2023-12-04,-4.1,5.6,-9.3,2.0,-0.6,9.5,0.4,8.1,2.8,5.6,4.67,0.37,False
2023-12-05,-6.3,6.9,-10.1,5.7,-1.2,8.1,0.0,10.0,0.0,0.0,4.3,1.03,True
2023-12-06,-1.1,4.8,-2.0,2.7,-0.3,7.7,1.6,0.1,11.2,0.0,0.0,6.97,False
2023-12-07,-5.6,4.1,-10.6,1.9,-0.6,6.1,0.6,4.6,4.2,0.0,5.07,1.45,True
2023-12-08,-6.7,6.7,-12.0,4.3,-3.0,10.2,0.2,6.3,1.4,0.0,0.0,0.0,True
2023-12-09,-0.7,9.3,-2.7,6.2,1.1,14.1,1.2,22.1,8.4,0.0,0.0,0.0,False
2023-12-10,-1.5,10.1,-4.9,6.8,0.6,13.4,0.6,1.5,2.8,0.0,3.09,3.03,False
2023-12-11,-5.5,10.4,-7.2,7.8,-3.0,12.9,0.0,0.1,0.0,0.0,4.87,6.05,False
2023-12-12,-2.5,10.4,-7.6,8.2,0.2,12.7,1.0,2.6,5.6,0.0,0.0,3.35,False
2023-12-13,-1.5,8.0,-4.2,6.2,-0.4,9.9,0.9,1.4,6.3,0.0,0.0,1.69,False
2023-12-14,-0.4,7.5,-2.5,6.7,2.2,8.4,2.1,1.3,11.2,0.0,0.0,0.0,False
2023-12-15,3.7,7.2,1.2,4.0,5.8,9.6,23.0,1.0,4.9,0.0,0.0,1.93,False
2023-12-16,6.9,5.0,0.0,2.2,8.9,9.6,30.6,0.0,0.0,0.0,0.0,7.8,False
2023-12-17,5.9,2.7,0.6,0.8,8.0,6.9,29.1,0.0,0.0,0.0,0.0,4.38,False
2023-12-18,5.8,1.7,1.4,-0.2,7.7,3.8,10.6,0.0,0.0,0.0,0.0,0.06,False
2023-12-19,2.8,6.7,0.2,3.2,5.7,9.9,16.3,3.6,56.7,0.0,0.6,0.51,False
2023-12-20,0.8,7.6,-1.4,4.3,3.0,9.5,26.5,0.2,160.3,0.0,1.47,5.0,False
2023-12-21,0.8,10.6,-0.6,9.4,2.0,11.9,19.5,0.9,89.6,0.0,2.0,0.0,False
2023-12-22,-1.7,10.1,-4.9,9.3,0.9,10.9,6.5,1.1,46.2,0.0,2.82,0.91,False
2023-12-23,-6.9,9.7,-10.2,7.7,-1.8,11.6,0.4,0.5,2.8,0.0,5.0,1.35,True
2023-12-24,-0.8,10.2,-7.2,8.2,4.0,11.6,20.3,0.1,46.2,0.0,0.0,1.6,False
2023-12-25,1.3,11.2,-0.1,10.4,3.5,12.6,13.3,0.0,49.7,0.0,1.53,0.0,False
2023-12-26,-0.6,10.7,-3.2,10.1,0.6,11.6,13.5,0.0,92.4,0.0,0.23,0.0,False
2023-12-27,-5.2,9.2,-9.1,7.3,-1.0,10.2,0.1,1.7,0.7,0.0,1.17,5.0,False
2023-12-28,1.4,10.2,-1.8,8.4,3.5,12.1,11.1,0.0,68.6,0.0,0.0,4.79,False
2023-12-29,1.7,9.9,-0.6,8.1,3.3,11.7,7.4,1.7,8.4,0.0,0.92,1.47,False
2023-12-30,-2.8,9.3,-4.7,7.2,-0.9,11.8,0.0,0.2,0.0,0.0,5.01,1.23,False
2023-12-31,0.1,9.1,-3.2,7.4,3.0,10.6,0.0,1.9,0.0,0.0,0.0,6.04,False
2024-01-01,0.2,7.7,-1.9,5.8,2.4,9.8,0.6,2.1,3.5,0.0,0.0,5.57,False
2024-01-02,-3.3,11.0,-5.7,9.4,-1.8,11.9,0.7,13.6,4.9,0.0,0.24,0.0,False
2024-01-03,-6.4,9.9,-9.2,8.8,-4.8,12.0,0.0,2.7,0.0,0.0,3.3,5.42,False
2024-01-04,-6.9,8.9,-9.5,6.4,-4.9,10.6,0.0,1.7,0.0,0.0,0.0,4.05,False
2024-01-05,-6.9,6.9,-8.9,3.5,-4.2,10.1,0.0,0.0,0.0,0.0,5.14,8.0,False
2024-01-06,-7.8,4.7,-9.6,2.7,-3.9,7.6,0.0,1.6,0.0,0.0,5.34,5.79,False
2024-01-07,-5.6,3.0,-7.5,1.3,-2.1,4.8,0.0,0.0,0.0,0.0,5.11,0.0,False
2024-01-08,-2.5,-1.8,-3.7,-4.0,-0.6,0.7,0.0,0.3,0.0,2.1,2.35,0.0,False
2024-01-09,-2.1,-1.9,-4.1,-2.5,-0.1,-1.4,0.0,1.0,0.0,7.0,4.26,0.0,False
2024-01-10,-4.0,-2.2,-6.1,-4.0,-1.3,0.5,0.0,0.0,0.0,0.0,5.75,3.42,False
2024-01-11,-0.7,-1.4,-3.1,-3.1,1.5,1.8,0.0,0.0,0.0,0.0,3.9,8.0,False
2024-01-12,0.6,1.5,-0.9,-2.5,1.5,3.3,1.8,0.0,0.0,0.0,0.0,0.41,False
2024-01-13,1.9,-0.8,0.6,-1.8,4.4,0.5,18.5,0.0,2.8,0.0,0.0,0.0,False
2024-01-14,-0.1,-1.5,-3.3,-2.8,2.0,0.2,4.9,0.0,21.7,0.0,2.22,2.3,False
2024-01-15,-5.0,1.1,-8.2,-3.4,-3.0,4.6,0.0,0.3,0.0,1.4,0.76,5.87,False
2024-01-16,-4.7,-1.6,-8.3,-4.1,-3.2,3.1,11.0,0.0,77.7,0.0,0.0,8.0,False
2024-01-17,-7.6,0.8,-14.0,-2.0,-4.3,7.2,2.2,27.4,15.4,0.0,4.17,0.0,True
2024-01-18,-7.8,-0.4,-16.6,-3.9,-4.2,2.8,11.7,6.2,81.9,32.2,0.0,8.0,True
2024-01-19,-2.3,-2.1,-6.3,-4.9,0.6,3.4,11.4,0.0,79.8,0.0,2.94,8.0,False
2024-01-20,-3.8,-3.0,-12.9,-6.1,2.8,1.3,4.9,0.0,31.5,0.0,0.0,8.04,True
2024-01-21,2.7,3.7,1.1,-2.2,4.2,8.4,19.4,0.1,60.2,0.0,0.0,3.77,False
2024-01-22,4.8,10.0,3.3,7.7,6.1,12.1,44.5,3.6,7.0,0.0,0.0,5.53,False
2024-01-23,2.9,8.8,0.3,5.8,4.1,13.0,9.3,0.5,30.1,0.0,3.95,0.22,False
2024-01-24,4.1,12.3,1.6,10.1,6.0,13.3,17.5,0.5,16.1,0.0,0.09,6.03,False
2024-01-25,2.1,10.7,-1.3,8.2,3.8,12.9,2.4,1.5,0.0,0.0,5.45,1.29,False
2024-01-26,2.9,9.2,0.6,1.6,5.4,11.9,22.6,1.9,44.1,0.0,0.0,5.3,False
2024-01-27,5.1,2.2,1.5,-2.8,6.9,7.4,19.9,0.0,5.6,0.0,0.0,6.79,False
2024-01-28,5.8,3.2,4.8,-0.9,7.0,9.1,5.8,0.0,0.0,0.0,0.0,7.02,False
2024-01-29,3.8,7.6,-0.3,3.4,6.5,12.6,11.1,0.0,0.0,0.0,4.49,7.24,False
2024-01-30,-0.8,9.1,-3.1,6.2,2.2,11.0,0.0,0.0,0.0,0.0,3.37,1.6,False
2024-01-31,2.9,6.6,-0.9,2.3,4.8,11.1,20.1,0.0,14.0,0.0,0.0,4.69,False
2024-02-01,2.8,9.2,1.5,4.6,4.0,11.4,11.4,1.3,60.9,0.0,6.06,0.0,False
2024-02-02,5.5,5.9,1.5,2.6,8.1,8.9,54.0,0.0,6.3,0.0,0.0,2.05,False
2024-02-03,4.1,9.5,2.5,8.6,7.2,10.9,15.0,0.0,36.4,0.0,4.21,0.0,False
2024-02-04,2.2,9.8,1.3,8.7,3.7,12.1,17.1,0.0,90.3,0.0,4.54,1.3,False
2024-02-05,-0.0,8.2,-4.1,5.8,1.9,9.6,0.6,0.0,3.5,0.0,5.71,1.1,False
2024-02-06,-3.4,9.8,-4.8,7.6,-2.0,12.4,8.9,0.0,62.3,0.0,0.0,5.54,False
2024-02-07,-3.9,11.2,-8.1,10.4,-1.0,12.4,3.5,12.1,24.5,0.0,3.24,0.0,False
2024-02-08,-5.2,12.0,-14.2,10.9,0.3,13.8,0.0,6.3,0.0,0.0,8.0,0.0,True
2024-02-09,-12.1,11.4,-16.1,8.7,-4.6,14.1,0.0,5.5,0.0,0.0,7.02,0.97,True
2024-02-10,-7.9,8.0,-12.6,5.4,-3.0,9.9,0.0,8.0,0.0,0.0,3.42,0.0,True
2024-02-11,-1.6,8.2,-4.8,6.2,1.2,10.6,0.6,1.1,2.8,0.0,0.0,4.61,False
2024-02-12,-0.1,6.0,-0.9,3.3,1.0,10.5,8.1,0.5,52.5,0.0,0.0,7.6,False
2024-02-13,0.5,6.1,-1.2,1.5,2.0,10.9,4.2,1.2,26.6,0.0,0.0,6.0,False
2024-02-14,2.1,11.4,1.0,8.9,3.2,14.7,26.1,2.6,112.7,0.0,0.01,2.13,False
2024-02-15,0.2,12.3,-4.4,8.5,4.0,17.1,7.8,4.9,0.0,0.0,1.54,8.01,False
2024-02-16,2.9,11.9,-0.2,6.1,5.2,13.9,19.6,3.6,0.0,0.0,0.0,1.2,False
2024-02-17,-0.3,9.6,-3.2,5.2,4.1,13.8,0.0,0.0,0.0,0.0,8.64,7.79,False
2024-02-18,0.7,8.9,-2.3,6.4,3.0,11.6,6.9,7.9,0.0,0.0,0.0,0.0,False
2024-02-19,3.7,10.4,2.5,8.9,4.4,11.7,9.3,0.4,0.0,0.0,0.0,0.51,False
2024-02-20,4.1,8.3,2.5,6.4,5.2,10.9,19.4,0.0,0.0,0.0,0.0,1.33,False
2024-02-21,4.5,8.6,2.8,6.6,6.2,10.4,3.8,10.1,0.0,0.0,2.19,0.0,False
2024-02-22,4.4,11.3,3.0,6.2,7.1,14.2,18.0,16.5,9.1,0.0,3.4,3.66,False
2024-02-23,1.4,6.0,0.5,4.0,3.0,9.1,41.6,1.5,128.1,0.0,0.0,7.06,False
2024-02-24,2.4,5.0,0.9,1.8,5.1,8.8,4.6,4.0,23.1,0.0,4.01,7.4,False
2024-02-25,2.2,6.0,1.1,3.3,4.3,8.8,4.2,8.3,8.4,0.0,2.71,0.0,False
2024-02-26,0.9,6.7,-2.8,4.8,4.2,9.0,0.1,7.9,0.0,0.0,5.56,0.0,False
